Tamaño de matriz,Tiempo de ejecución (ms),Suma total
2462,23.812,27277604
2463,12.3235,27308796
2464,10.5413,27320946
2465,25.4775,27340839
2466,24.8406,27367231
2467,11.2849,27390245
2468,10.7408,27404450
2469,10.8179,27438678
2470,21.8676,27457971
2471,12.562,27472837
2472,11.5629,27489006
2473,10.9512,27521451
2474,10.695,27534356
2475,9.3321,27569194
2476,12.1631,27592699
2477,10.6719,27611441
2478,12.1867,27634410
2479,10.5956,27652234
2480,22.9598,27675063
2481,24.6292,27687982
2482,22.8908,27717054
2483,22.6865,27726991
2484,22.862,27758868
2485,24.6087,27795317
2486,25.1287,27811795
2487,23.0095,27831244
2488,22.7852,27859609
2489,23.393,27878303
2490,17.2719,27908109
2491,22.0967,27903883
2492,24.1962,27940865
2493,24.7398,27954836
2494,25.0449,27981038
2495,9.2949,28014714
2496,9.1851,28019615
2497,21.32,28057130
2498,24.107,28070129
2499,36.2874,28096500
2500,23.5412,28127861
2501,23.8016,28151296
2502,23.2151,28167474
2503,22.4204,28201327
2504,22.581,28229832
2505,22.2529,28234697
2506,23.2392,28265286
2507,20.7989,28284673
2508,21.5344,28302829
2509,24.1597,28334811
2510,28.0045,28352245
2511,10.4388,28360393
2512,20.608,28387535
2513,24.3541,28409127
2514,19.7211,28455783
2515,23.7365,28469011
2516,19.3758,28478663
2517,23.3275,28512219
2518,21.9162,28523226
2519,20.8103,28554546
2520,20.4236,28576316
2521,20.7587,28600926
2522,22.6154,28628716
2523,21.2828,28645558
2524,21.2191,28667320
2525,20.6479,28692911
2526,17.2763,28715003
2527,22.7335,28743275
2528,21.4266,28764692
2529,20.5943,28777206
2530,17.7604,28790660
2531,11.4302,28823099
2532,20.2095,28860556
2533,19.7156,28874125
2534,19.8815,28894175
2535,20.5423,28915782
2536,19.1935,28937598
2537,19.057,28962111
2538,18.5039,28988776
2539,16.4436,29015765
2540,18.2018,29047745
2541,16.3947,29058391
2542,18.5447,29071019
2543,17.8227,29099664
2544,16.0011,29126220
2545,16.5856,29139790
2546,17.1446,29173615
2547,20.6045,29190353
2548,17.5647,29222653
2549,17.8607,29236803
2550,11.803,29252363
2551,17.8063,29278528
2552,19.3438,29296487
2553,31.2577,29330507
2554,17.0742,29351980
2555,16.8005,29377991
2556,15.6283,29401029
2557,18.9008,29426928
2558,16.8574,29446794
2559,17.2523,29464686
2560,17.1155,29483318
2561,15.0163,29512869
2562,18.675,29543484
2563,31.3627,29553649
2564,13.833,29586692
2565,16.5915,29607916
2566,19.248,29619261
2567,15.7745,29666476
2568,14.1806,29682157
2569,24.4497,29698043
2570,15.6662,29715503
2571,13.437,29746207
2572,14.0695,29764998
2573,13.7408,29791224
2574,12.371,29806125
2575,23.6093,29840948
2576,12.8313,29849176
2577,26.9592,29878573
2578,22.0487,29900660
2579,19.1519,29925910
2580,24.8934,29961342
2581,25.5021,29978812
2582,22.7719,29999858
2583,15.1537,30021472
2584,24.5201,30056726
2585,17.4909,30074984
2586,25.162,30080213
2587,12.0792,30118077
2588,20.6339,30149124
2589,27.2588,30170133
2590,27.1741,30192632
2591,12.4625,30213447
2592,13.7716,30235815
2593,11.0868,30252967
2594,12.1218,30281430
2595,13.8229,30287159
2596,13.1115,30333139
2597,13.0751,30349608
2598,11.9372,30366681
2599,11.1807,30401419
2600,11.4764,30417140
2601,11.6452,30446127
2602,24.9819,30462114
2603,11.4052,30498575
2604,25.2719,30516933
2605,24.7334,30549721
2606,19.0614,30559767
2607,26.6143,30586512
2608,26.2949,30602972
2609,26.0639,30628637
2610,11.7691,30658176
2611,25.67,30675397
2612,23.896,30706275
2613,23.8237,30726609
2614,24.9499,30755732
2615,23.1209,30779682
2616,27.5287,30806987
2617,27.2085,30819345
2618,25.0753,30839833
2619,25.6611,30867225
2620,24.6059,30880508
2621,20.5889,30900385
2622,25.0264,30934199
2623,23.9587,30943749
2624,22.8681,30966835
2625,24.5384,31002317
2626,24.9002,31041264
2627,24.2666,31047073
2628,24.0862,31079150
2629,21.2534,31107803
2630,21.561,31129540
2631,10.4294,31149241
2632,10.2051,31176253
2633,21.971,31201288
2634,24.43,31208844
2635,24.4695,31248620
2636,21.4191,31267873
2637,36.5077,31290846
2638,21.4936,31309296
2639,22.9944,31344971
2640,25.1937,31370138
2641,21.5233,31378757
2642,22.4359,31416877
2643,14.36,31426188
2644,22.6022,31446963
2645,23.4631,31466271
2646,21.6026,31506463
2647,21.8374,31522561
2648,22.7558,31551822
2649,18.7229,31590941
2650,22.0983,31599587
2651,22.1934,31630882
2652,18.2524,31642561
2653,20.3972,31659053
2654,19.0924,31688486
2655,19.8447,31726220
2656,21.3662,31753026
2657,20.8902,31768283
2658,18.7482,31795829
2659,18.9201,31819167
2660,18.6449,31845526
2661,23.793,31866032
2662,21.2703,31899200
2663,18.9653,31912981
2664,17.4853,31947369
2665,17.7891,31961333
2666,19.9299,31980496
2667,21.2186,32020385
2668,18.2023,32041158
2669,19.6191,32063232
2670,17.1977,32078748
2671,17.8813,32105173
2672,21.1127,32127501
2673,17.9062,32154320
2674,17.7436,32183088
2675,18.3844,32207031
2676,16.0585,32219450
2677,15.8085,32255148
2678,16.6321,32273551
2679,10.5722,32294413
2680,19.1897,32329501
2681,17.5014,32338297
2682,16.3582,32362615
2683,16.4364,32395035
2684,17.8635,32421340
2685,34.1132,32450450
2686,18.3005,32483112
2687,17.4972,32491423
2688,31.77,32513051
2689,18.3211,32534764
2690,15.5096,32555452
2691,16.5808,32586460
2692,14.188,32604250
2693,14.7619,32620700
2694,15.1819,32657482
2695,14.3911,32681691
2696,18.2683,32714350
2697,22.0673,32727423
2698,12.5974,32757738
2699,14.1474,32796784
2700,15.4315,32817052
2701,12.6101,32835336
2702,27.6168,32863640
2703,27.6069,32890477
2704,13.4897,32902334
2705,12.1067,32929270
2706,12.9224,32961518
2707,13.9356,32981886
2708,12.6229,32993631
2709,15.3651,33034999
2710,12.8291,33037832
2711,29.9834,33087185
2712,27.0724,33099491
2713,11.5738,33135672
2714,21.4877,33153295
2715,14.9417,33180179
2716,12.3869,33195592
2717,15.1076,33222812
2718,12.0658,33248717
2719,14.2364,33269871
2720,10.984,33297244
2721,14.6781,33323845
2722,12.1279,33346541
2723,10.7833,33365755
2724,26.1736,33387714
2725,26.2099,33417810
2726,28.5815,33442879
2727,26.3222,33458973
2728,26.9595,33495331
2729,25.4434,33511288
2730,24.9777,33538571
2731,15.2774,33564138
2732,26.3638,33581230
2733,26.3577,33615916
2734,24.8682,33645803
2735,24.0422,33670126
2736,42.8132,33680347
2737,24.7498,33706458
2738,22.4253,33732563
2739,25.1176,33766845
2740,26.5122,33780173
2741,23.5809,33828767
2742,24.1029,33821759
2743,24.1514,33852268
2744,24.3115,33894708
2745,24.2594,33899045
2746,22.7959,33930484
2747,23.7314,33970610
2748,15.3731,33981800
2749,23.0976,33997552
2750,22.0698,34045213
2751,24.2688,34058370
2752,24.3076,34070739
2753,22.8894,34092922
2754,23.5321,34143424
2755,23.2536,34146425
2756,22.0511,34189974
2757,21.683,34200536
2758,23.6084,34230915
2759,40.5108,34246106
2760,25.1875,34276249
2761,22.5684,34299455
2762,44.215,34318659
2763,23.7001,34347771
2764,43.9444,34375257
2765,29.8494,34391760
2766,20.4535,34421681
2767,21.1423,34460945
2768,20.8,34462026
2769,21.4069,34501706
2770,20.2773,34531910
2771,18.7078,34560335
2772,21.3403,34572189
2773,19.8569,34606678
2774,21.0862,34623581
2775,20.2285,34661835
2776,16.1058,34661250
2777,20.5868,34694403
2778,17.5829,34717774
2779,19.9345,34750094
2780,18.6666,34770979
2781,25.1447,34812292
2782,20.2178,34831843
2783,18.0533,34853397
2784,29.2457,34882277
2785,17.397,34895449
2786,22.4369,34925849
2787,20.384,34959801
2788,35.2437,34972125
2789,18.0721,35006792
2790,23.4043,35027245
2791,17.3142,35068609
2792,16.934,35091048
2793,18.731,35111176
2794,29.564,35136369
2795,19.4778,35163848
2796,19.7341,35178113
2797,14.7267,35200441
2798,28.5374,35234935
2799,30.1683,35260527
2800,29.1784,35279155
2801,16.3004,35299360
2802,24.1544,35327156
2803,16.5958,35355384
2804,29.7931,35388536
2805,29.2622,35407960
2806,17.5985,35427936
2807,14.2941,35454197
2808,29.0924,35482087
2809,14.6248,35498779
2810,16.6759,35536666
2811,14.7859,35558937
2812,27.4919,35573412
2813,31.6894,35600469
2814,21.3857,35628234
2815,30.923,35654707
2816,31.2188,35684619
2817,33.2403,35704396
2818,18.2803,35728982
2819,30.285,35756424
2820,27.3052,35788767
2821,27.2505,35809110
2822,23.888,35820134
2823,26.7675,35857831
2824,27.709,35895779
2825,25.9004,35898411
2826,23.4305,35939589
2827,25.6612,35958354
2828,29.2318,35991291
2829,20.8621,36012626
2830,25.1123,36038453
2831,24.0842,36058004
2832,27.3367,36088145
2833,26.8592,36119613
2834,24.1836,36141851
2835,18.0029,36155982
2836,24.9815,36191751
2837,27.5292,36211668
2838,18.3256,36241872
2839,28.0349,36266388
2840,28.6568,36300725
2841,26.6644,36323267
2842,25.47,36369221
2843,24.6763,36371424
2844,22.7232,36404430
2845,24.6969,36419853
2846,28.3518,36448917
2847,26.2743,36479831
2848,25.4564,36515183
2849,19.0946,36535840
2850,18.6634,36555981
2851,17.0375,36571350
2852,17.7162,36607087
2853,26.1474,36625764
2854,18.6269,36644267
2855,39.9731,36688780
2856,23.2406,36697209
2857,23.6484,36734212
2858,19.6713,36754346
2859,18.9063,36791189
2860,29.4566,36807273
2861,22.9875,36835222
2862,21.6757,36855178
2863,21.791,36887893
2864,23.5046,36900599
2865,23.4131,36937379
2866,23.0913,36970721
2867,22.6322,36974001
2868,23.0767,37014133
2869,23.6074,37041298
2870,24.1842,37079052
2871,21.2741,37092432
2872,24.8165,37122234
2873,24.1978,37150870
2874,25.1008,37174659
2875,22.5396,37187368
2876,21.7739,37218530
2877,27.4753,37227875
2878,23.5288,37278437
2879,21.3273,37288281
2880,22.08,37326987
2881,21.7669,37356396
2882,21.548,37370342
2883,16.3287,37416581
2884,20.2985,37424349
2885,18.3582,37447489
2886,17.4767,37488943
2887,21.1459,37505817
2888,19.5568,37527973
2889,18.5004,37566498
2890,20.8573,37590111
2891,22.8691,37606865
2892,20.1276,37642762
2893,19.8647,37653823
2894,17.8384,37706795
2895,33.1504,37729617
2896,16.2169,37747986
2897,31.0819,37774217
2898,19.2706,37791700
2899,22.8865,37838906
2900,17.371,37845711
2901,32.2645,37880229
2902,21.4289,37896726
2903,19.722,37913939
2904,19.5748,37964436
2905,17.6919,37984402
2906,20.7918,38006128
2907,33.8507,38024822
2908,19.406,38049623
2909,16.9114,38081073
2910,19.1075,38102133
2911,30.3774,38122681
2912,21.8196,38155459
2913,16.2135,38182230
2914,18.6706,38229432
2915,18.574,38241449
2916,29.7809,38265014
2917,19.2535,38290334
2918,35.5212,38319191
2919,18.3938,38347240
2920,32.7939,38373938
2921,28.0998,38404627
2922,30.0029,38414141
2923,24.201,38458187
2924,29.7764,38479639
2925,24.5229,38496788
2926,26.8502,38526143
2927,26.3086,38551647
2928,27.0509,38585935
2929,26.821,38598858
2930,30.649,38635194
2931,30.2411,38663487
2932,29.4506,38706585
2933,29.1733,38721476
2934,29.549,38723775
2935,29.4309,38776564
2936,26.276,38796576
2937,25.9751,38815657
2938,20.9434,38843852
2939,26.8398,38872074
2940,30.1375,38902575
2941,31.2778,38923502
2942,30.9553,38952956
2943,16.599,38968537
2944,34.9238,38989421
2945,21.5376,39032714
2946,20.6083,39047102
2947,31.9609,39073253
2948,26.6422,39112283
2949,22.9139,39132994
2950,24.1972,39177114
2951,32.8245,39191148
2952,19.2211,39209713
2953,31.1117,39234580
2954,18.9933,39271090
2955,32.9602,39289712
2956,22.2006,39325865
2957,18.7637,39346061
2958,26.9032,39367604
2959,25.1609,39414357
2960,22.1809,39441644
2961,41.2092,39450024
2962,25.6326,39480629
2963,26.8716,39519269
2964,25.17,39553088
2965,21.8736,39567391
2966,23.3989,39591285
2967,28.9592,39599236
2968,24.254,39633166
2969,25.6199,39660963
2970,24.1728,39697926
2971,26.4924,39717734
2972,26.2021,39745109
2973,23.7481,39770605
2974,22.0756,39794362
2975,29.9454,39815071
2976,18.4677,39843359
2977,23.1474,39868518
2978,24.6234,39920527
2979,17.0352,39925507
2980,22.4879,39953159
2981,22.2517,39983850
2982,22.9553,40009255
2983,23.6776,40051991
2984,22.354,40058227
2985,28.3122,40097782
2986,23.4839,40117875
2987,21.0374,40153868
2988,20.4321,40182174
2989,32.2148,40193969
2990,21.1958,40225562
2991,19.2157,40248128
2992,20.4335,40263270
2993,19.7208,40320771
2994,20.2156,40342262
2995,27.3581,40370751
2996,17.9513,40383433
2997,23.0177,40418743
2998,18.1372,40445721
2999,16.6094,40488201
3000,32.8293,40488877
3001,28.9026,40525663
3002,20.7704,40556695
3003,20.3142,40573426
3004,18.7776,40603822
3005,17.9843,40653129
3006,33.6306,40671460
3007,17.688,40698291
3008,31.2665,40732792
3009,36.8021,40730662
3010,33.1883,40778533
3011,31.2079,40777985
3012,33.2098,40816224
3013,23.6142,40827250
3014,19.2517,40880087
3015,20.2913,40904425
3016,18.8238,40925938
3017,20.4007,40974804
3018,20.3306,40993597
3019,17.5635,41009708
3020,16.0405,41046852
3021,20.2365,41061556
3022,18.5967,41098900
3023,20.5962,41116114
3024,18.6127,41130368
3025,18.5158,41162528
3026,28.839,41200373
3027,17.2639,41235268
3028,17.1631,41243152
3029,32.5717,41286877
3030,19.3118,41310608
3031,16.697,41333778
3032,19.9251,41356331
3033,18.732,41393110
3034,16.9551,41420335
3035,17.0084,41455193
3036,17.0188,41479212
3037,16.7779,41516971
3038,26.7947,41522515
3039,27.5618,41558665
3040,24.885,41583283
3041,30.6201,41615910
3042,30.3992,41641614
3043,30.3226,41661679
3044,31.1781,41693851
3045,28.6677,41720060
3046,26.2698,41740073
3047,28.5911,41772512
3048,28.8844,41811703
3049,28.2531,41855405
3050,26.3633,41855791
3051,23.1109,41882962
3052,18.1517,41911667
3053,26.775,41945294
3054,27.2991,41979638
3055,26.899,42005374
3056,30.0067,42016235
3057,24.8189,42069344
3058,27.366,42075646
3059,26.6263,42110864
3060,29.3595,42118101
3061,26.3015,42160035
3062,31.065,42193618
3063,28.285,42222710
3064,28.6252,42250123
3065,26.7143,42267749
3066,28.8983,42305625
3067,26.0754,42344866
3068,28.2815,42358767
3069,27.3582,42394652
3070,26.657,42405076
3071,28.9438,42445609
3072,27.935,42463460
3073,25.6582,42491035
3074,28.4325,42517197
3075,24.299,42541378
3076,25.5281,42586862
3077,32.2231,42602913
3078,18.5418,42632800
3079,27.8679,42642188
3080,23.6503,42691843
3081,23.4658,42710922
3082,26.544,42738727
3083,24.673,42786523
3084,25.1561,42797175
3085,28.4602,42834188
3086,22.5019,42845074
3087,23.2026,42892309
3088,23.0886,42904176
3089,34.4465,42932331
3090,21.8423,42951195
3091,26.2381,42985600
3092,23.0462,43020569
3093,47.5303,43052662
3094,23.0888,43074665
3095,21.3938,43095675
3096,25.8724,43128998
3097,20.8321,43150613
3098,22.8865,43187256
3099,23.7517,43231699
3100,25.3497,43254417
3101,34.4544,43269321
3102,23.5365,43288202
3103,20.4926,43317404
3104,21.2118,43343814
3105,27.2684,43372251
3106,24.7335,43406151
3107,22.9365,43434733
3108,22.2066,43477012
3109,22.1396,43496607
3110,20.2984,43518560
3111,22.8974,43545793
3112,18.7392,43592471
3113,19.4529,43630223
3114,21.2552,43621806
3115,19.1264,43674261
3116,23.9146,43679291
3117,32.5645,43708763
3118,18.9986,43740565
3119,18.7431,43777880
3120,20.6152,43801824
3121,17.4999,43834192
3122,19.1231,43841397
3123,18.1928,43901552
3124,20.7203,43915338
3125,18.1128,43934711
3126,20.0505,43982846
3127,32.6633,44007151
3128,29.799,44029668
3129,31.0298,44060902
3130,32.3082,44082233
3131,22.1125,44111391
3132,24.5076,44147959
3133,31.928,44187874
3134,19.776,44180266
3135,19.2489,44242536
3136,32.2598,44253217
3137,19.6261,44287191
3138,34.4868,44314714
3139,31.1913,44340399
3140,32.4004,44377345
3141,20.2806,44404882
3142,29.4218,44421611
3143,31.8523,44458075
3144,34.5565,44466941
3145,20.0696,44514664
3146,32.45,44532644
3147,28.7189,44563238
3148,29.0783,44597812
3149,29.6821,44611186
3150,30.0979,44648065
3151,29.5961,44668543
3152,17.6339,44703315
3153,19.3149,44731452
3154,31.509,44768104
3155,29.7988,44801671
3156,32.3036,44828720
3157,31.4677,44856745
3158,28.2637,44877665
3159,28.3031,44912976
3160,28.1658,44924578
3161,32.7203,44951005
3162,29.5759,44992077
3163,30.3361,45024892
3164,25.6556,45041115
3165,28.7869,45078124
3166,27.1171,45111346
3167,23.6452,45133676
3168,26.8548,45165526
3169,28.0726,45178435
3170,23.1295,45214982
3171,25.1241,45247426
3172,25.1102,45285783
3173,26.0618,45313488
3174,25.0432,45339412
3175,25.1499,45359761
3176,27.6524,45396178
3177,22.6501,45427156
3178,26.1764,45437241
3179,24.4607,45473714
3180,28.6609,45503329
3181,23.4161,45545754
3182,24.2357,45563263
3183,25.8512,45593413
3184,25.7026,45614197
3185,23.6436,45658276
3186,23.172,45684259
3187,24.3858,45716057
3188,27.824,45748420
3189,22.9096,45758977
3190,26.4031,45807011
3191,25.083,45818709
3192,24.6165,45856397
3193,24.2071,45884959
3194,36.7518,45898583
3195,22.7953,45933525
3196,21.9571,45977835
3197,24.4614,45975729
3198,22.8222,46035241
3199,21.8836,46040680
3200,22.0218,46083757
3201,23.6728,46126629
3202,21.5806,46136337
3203,20.3096,46167763
3204,21.4301,46200067
3205,23.3957,46216702
3206,21.5239,46244208
3207,23.9338,46293475
3208,20.6972,46316754
3209,32.6203,46344528
3210,23.1665,46369516
3211,22.9578,46392048
3212,23.2518,46432044
3213,20.2618,46462871
3214,22.2675,46488878
3215,35.847,46512366
3216,38.4467,46540554
3217,40.2187,46578182
3218,47.4553,46620860
3219,28.5851,46624152
3220,23.971,46660634
3221,34.5469,46693674
3222,29.0829,46725201
3223,20.1066,46748976
3224,21.4893,46777354
3225,33.5376,46816002
3226,40.0517,46823337
3227,31.9823,46871491
3228,37.1908,46878869
3229,35.7527,46915780
3230,43.6516,46953436
3231,35.9209,46984055
3232,33.6477,47005880
3233,33.4666,47027105
3234,19.6642,47056683
3235,30.8523,47098594
3236,33.7086,47124163
3237,20.4427,47150627
3238,33.0402,47183830
3239,29.783,47202911
3240,27.3131,47240779
3241,32.5484,47265693
3242,29.4811,47303968
3243,26.518,47315953
3244,33.3515,47344897
3245,34.0268,47392243
3246,32.627,47413820
3247,30.6546,47420738
3248,30.6564,47481586
3249,29.7995,47498527
3250,32.0561,47532397
3251,30.3689,47562308
3252,27.329,47594071
3253,28.4934,47626629
3254,25.5549,47646725
3255,33.0717,47676597
3256,28.2867,47708856
3257,28.8565,47737265
3258,25.4153,47757811
3259,24.0461,47800550
3260,33.2774,47815845
3261,28.6546,47853386
3262,31.6645,47887734
3263,29.1046,47900542
3264,28.8181,47950034
3265,28.2757,47964675
3266,35.4236,47985832
3267,32.2672,48042623
3268,26.1262,48066982
3269,29.5686,48079393
3270,28.1717,48115691
3271,37.1225,48156181
3272,30.458,48174193
3273,29.8944,48223808
3274,27.9992,48237089
3275,26.7926,48269829
3276,24.8009,48281958
3277,23.8313,48317957
3278,32.2141,48377075
3279,39.0447,48395841
3280,36.8212,48413866
3281,25.0436,48428971
3282,24.9677,48461144
3283,23.4378,48499693
3284,28.5711,48530865
3285,28.4991,48575289
3286,24.5322,48579112
3287,26.5786,48605137
3288,21.4407,48660701
3289,21.8113,48696061
3290,24.5277,48720940
3291,34.9212,48727406
3292,29.5107,48779367
3293,25.4881,48807123
3294,21.557,48830147
3295,35.9455,48861912
3296,35.8562,48912563
3297,22.1244,48915851
3298,19.0266,48940592
3299,25.0839,48967909
3300,22.7655,48994147
3301,21.9846,49020560
3302,24.3818,49066412
3303,25.1003,49080046
3304,25.5315,49110441
3305,22.0858,49145131
3306,22.6135,49188569
3307,24.1324,49205887
3308,22.2381,49240222
3309,22.1865,49260733
3310,22.0339,49298122
3311,40.8247,49333979
3312,23.0148,49370331
3313,26.0619,49390674
3314,21.4545,49410033
3315,30.5086,49441507
3316,26.6942,49458211
3317,36.3794,49514290
3318,21.5922,49530416
3319,21.8994,49571146
3320,39.0437,49590732
3321,32.2989,49638546
3322,21.0373,49662880
3323,35.544,49684993
3324,37.5402,49715410
3325,32.7968,49739475
3326,31.7692,49785676
3327,32.9428,49816613
3328,35.3996,49837176
3329,21.6201,49876561
3330,20.4076,49907353
3331,29.5277,49932116
3332,34.014,49955895
3333,33.4306,49985026
3334,34.5024,50014821
3335,31.5246,50033623
3336,35.8665,50079893
3337,34.9532,50111595
3338,30.0441,50133097
3339,20.4519,50160466
3340,34.7001,50206914
3341,27.765,50237691
3342,32.5606,50261302
3343,32.5053,50300515
3344,34.3683,50321283
3345,32.4409,50352513
3346,29.9245,50385081
3347,29.2073,50404365
3348,26.3366,50440095
3349,29.8372,50465279
3350,32.8468,50506551
3351,28.4869,50525096
3352,33.7224,50575591
3353,31.5564,50588148
3354,33.1377,50625092
3355,29.4883,50661371
3356,25.3081,50682060
3357,39.0615,50711812
3358,23.1042,50736448
3359,31.366,50777089
3360,32.1196,50823297
3361,30.2057,50822072
3362,32.2374,50845505
3363,26.9263,50897733
3364,38.322,50918746
3365,27.5727,50972783
3366,28.1952,51006041
3367,30.9395,50992860
3368,28.5184,51033730
3369,27.7972,51049042
3370,26.6748,51120942
3371,37.4907,51129130
3372,38.6121,51178951
3373,33.4951,51222113
3374,23.5992,51218382
3375,22.6684,51254378
3376,26.8893,51297679
3377,26.4153,51310075
3378,43.193,51347069
3379,27.4422,51379138
3380,27.0958,51396491
3381,36.1262,51460739
3382,34.7075,51461945
3383,27.8435,51508906
3384,26.247,51513160
3385,25.0071,51549532
3386,32.09,51588953
3387,25.4789,51637482
3388,25.4207,51658770
3389,41.8472,51698334
3390,24.6153,51732030
3391,27.3515,51735468
3392,34.4673,51772297
3393,31.6376,51815701
3394,24.3552,51832074
3395,24.5131,51870325
3396,23.5862,51890139
3397,29.6593,51936336
3398,40.9517,51960588
3399,35.0483,51980840
3400,39.2835,52022456
3401,36.4686,52066334
3402,27.6475,52091003
3403,33.2932,52121898
3404,24.7468,52152074
3405,33.2767,52170564
3406,34.7546,52190918
3407,43.2649,52240980
3408,32.4235,52246933
3409,30.0201,52294028
3410,29.0697,52325685
3411,27.4208,52359469
3412,34.8236,52383584
3413,28.2769,52413538
3414,34.461,52430611
3415,36.7571,52476508
3416,33.0231,52516707
3417,35.9103,52539886
3418,29.8439,52554064
3419,36.1355,52590312
3420,33.4285,52628733
3421,24.1966,52674389
3422,29.117,52699308
3423,33.6703,52725181
3424,32.4139,52750028
3425,26.5205,52783358
3426,35.2125,52836747
3427,23.211,52855240
3428,34.4944,52881633
3429,33.3501,52916984
3430,36.1906,52933687
3431,41.7083,52961333
3432,33.6504,52990854
3433,32.765,53043765
3434,35.9316,53076775
3435,34.9523,53094995
3436,31.4047,53122556
3437,30.4036,53157824
3438,33.3722,53198227
3439,37.4187,53228632
3440,32.6306,53255224
3441,57.2568,53261637
3442,38.5069,53308224
3443,35.6674,53327040
3444,27.4602,53394535
3445,24.6455,53410562
3446,36.5917,53431034
3447,23.8562,53471286
3448,32.1747,53492941
3449,31.9764,53528319
3450,34.2626,53566226
3451,28.4739,53594911
3452,32.2805,53633928
3453,30.9783,53659092
3454,29.6901,53672880
3455,31.8527,53718891
3456,27.5208,53746366
3457,31.5259,53776033
3458,45.8191,53820391
3459,32.1459,53830656
3460,32.9255,53865437
3461,26.2769,53894499
3462,29.9398,53935792
3463,27.4511,53976413
3464,28.7121,54006156
3465,28.4491,54019949
3466,29.5201,54044707
3467,27.5312,54093701
3468,28.0242,54113155
3469,26.6145,54138447
3470,27.1205,54184137
3471,30.1575,54225351
3472,26.6467,54247499
3473,24.3114,54279578
3474,26.7417,54301960
3475,26.619,54354151
3476,24.8391,54377248
3477,23.5894,54388298
3478,37.0061,54427637
3479,34.7091,54444863
3480,24.1758,54511091
3481,38.6579,54522620
3482,35.7974,54549271
3483,24.4556,54587964
3484,37.0387,54634850
3485,24.8687,54647232
3486,26.5457,54678164
3487,26.0815,54717108
3488,35.7883,54752541
3489,23.9285,54782263
3490,24.1616,54813340
3491,36.817,54839154
3492,22.6073,54867026
3493,24.385,54893313
3494,23.3936,54931266
3495,27.1993,54969286
3496,25.7345,54994943
3497,23.4807,55028547
3498,24.497,55057995
3499,23.614,55098727
3500,38.3441,55137551
3501,33.898,55155024
3502,22.1976,55188872
3503,34.4386,55210014
3504,32.8229,55256877
3505,37.3782,55269985
3506,33.8264,55337518
3507,36.3089,55336729
3508,36.8396,55382733
3509,23.5185,55397577
3510,35.8573,55435061
3511,35.0797,55455616
3512,35.0671,55509171
3513,33.9237,55513647
3514,33.9576,55575311
3515,37.679,55600304
3516,25.4844,55625897
3517,22.6067,55642475
3518,22.9112,55703516
3519,38.9488,55727729
3520,32.5393,55747352
3521,36.0027,55807317
3522,34.7216,55811941
3523,28.8398,55828790
3524,33.154,55880422
3525,31.9623,55892178
3526,36.9437,55951245
3527,33.8923,55980839
3528,33.858,55998758
3529,35.6941,56036421
3530,32.3803,56067801
3531,31.3158,56111716
3532,32.6961,56156332
3533,36.2738,56160312
3534,34.3164,56207370
3535,31.7932,56213656
3536,29.3916,56282544
3537,31.002,56325533
3538,27.9773,56313420
3539,29.6324,56356009
3540,30.0328,56410081
3541,34.6743,56443219
3542,28.9761,56443416
3543,33.4141,56486831
3544,30.2756,56524656
3545,30.2511,56545337
3546,44.6586,56589144
3547,36.7317,56633585
3548,31.0131,56644200
3549,32.1329,56693202
3550,28.3799,56709689
3551,28.9692,56735541
3552,30.7261,56770807
3553,30.774,56806190
3554,30.9067,56825965
3555,29.1547,56880511
3556,30.4966,56910629
3557,29.6648,56937399
3558,27.8729,56967271
3559,32.2798,56999184
3560,25.0144,57049604
3561,25.9696,57078883
3562,25.5827,57084138
3563,28.8796,57122267
3564,29.0908,57160863
3565,29.774,57195219
3566,26.8308,57225181
3567,24.3279,57238917
3568,25.6194,57290895
3569,26.3873,57312861
3570,39.2632,57347751
3571,30.4176,57383057
3572,34.8988,57414046
3573,36.7293,57440957
3574,27.601,57487302
3575,23.2854,57497265
3576,25.134,57548195
3577,27.2317,57561645
3578,26.4281,57621539
3579,28.6352,57627619
3580,27.6674,57669396
3581,39.7327,57703691
3582,25.9513,57734303
3583,24.2975,57776685
3584,24.2658,57812921
3585,25.3244,57843762
3586,26.4309,57874460
3587,37.222,57895637
3588,24.8853,57926250
3589,37.9361,57960608
3590,37.1909,57989056
3591,38.2669,58022233
3592,36.777,58067813
3593,24.2196,58092776
3594,37.6036,58127604
3595,26.184,58146409
3596,35.7231,58210279
3597,36.4212,58207610
3598,36.2267,58260622
3599,35.136,58299834
3600,23.0152,58310565
3601,37.1748,58361933
3602,43.5865,58385194
3603,33.9576,58416191
3604,26.5024,58426283
3605,30.7187,58486329
3606,35.7699,58520726
3607,31.0771,58512920
3608,33.4517,58577525
3609,34.9498,58602294
3610,32.2311,58635658
3611,34.8645,58698234
3612,35.1703,58698917
3613,33.5838,58742717
3614,33.0311,58755428
3615,34.569,58801875
3616,31.9067,58835228
3617,34.965,58860522
3618,33.3544,58896814
3619,34.0166,58935078
3620,30.6789,58964686
3621,33.2784,59006314
3622,33.2451,59057684
3623,32.349,59068628
3624,33.7872,59095550
3625,31.6406,59146302
3626,34.0769,59164595
3627,47.856,59215256
3628,33.1666,59237598
3629,31.2372,59276015
3630,34.9088,59291122
3631,34.0409,59344361
3632,26.672,59362433
3633,26.452,59388016
3634,27.7758,59415253
3635,43.402,59447704
