Tamaño de matriz,Tiempo de ejecución (ms),Suma total
2467,10.5645,27376823
2468,10.5652,27409953
2469,10.0257,27433284
2470,10.0577,27456626
2471,12.4724,27487888
2472,11.0092,27501521
2473,10.1088,27520943
2474,10.5122,27545698
2475,10.2609,27567992
2476,10.3302,27590467
2477,9.5173,27598826
2478,11.5161,27623339
2479,10.0468,27665230
2480,10.2558,27673550
2481,9.3672,27693676
2482,10.3144,27722819
2483,10.5758,27746222
2484,9.3364,27753050
2485,9.867,27787906
2486,9.3384,27808687
2487,9.5337,27845754
2488,9.4357,27859627
2489,9.5852,27878248
2490,10.3681,27897487
2491,10.6844,27939231
2492,11.1373,27952257
2493,9.7689,27962282
2494,10.0522,27988947
2495,10.36,28007570
2496,12.6358,28042105
2497,9.8922,28067132
2498,10.5811,28086370
2499,10.1391,28103950
2500,9.5424,28118703
2501,10.0032,28143562
2502,10.6721,28174196
2503,11.4856,28184499
2504,9.7192,28213908
2505,9.8605,28248697
2506,9.9598,28249464
2507,12.1128,28270510
2508,13.1197,28296598
2509,13.1068,28328905
2510,10.5545,28341695
2511,10.5395,28370389
2512,10.8474,28397957
2513,9.9476,28427454
2514,10.2154,28438675
2515,10.4667,28465798
2516,10.9162,28488377
2517,9.6605,28500628
2518,9.6662,28527512
2519,16.101,28543381
2520,16.7047,28576665
2521,10.6573,28596173
2522,10.9945,28625693
2523,10.1704,28638212
2524,10.4566,28669708
2525,10.809,28690909
2526,10.3317,28715732
2527,9.8963,28741481
2528,10.2104,28761967
2529,10.567,28782842
2530,10.1365,28807563
2531,10.1068,28817589
2532,10.2822,28852998
2533,9.8436,28880543
2534,10.7276,28900091
2535,10.0396,28927064
2536,10.2816,28942774
2537,10.8605,28970214
2538,13.9127,28978094
2539,11.2216,29025557
2540,11.5017,29025570
2541,10.4897,29047374
2542,10.0497,29076290
2543,10.2022,29105719
2544,11.5055,29118714
2545,11.9262,29152869
2546,11.3427,29163133
2547,10.3047,29187962
2548,10.8818,29222890
2549,10.4961,29236504
2550,10.4876,29252889
2551,10.4307,29292844
2552,11.8031,29305292
2553,10.3484,29337460
2554,11.432,29346900
2555,10.9364,29382564
2556,10.4369,29398440
2557,10.0698,29418714
2558,9.9859,29456238
2559,10.2581,29454202
2560,9.8644,29485297
2561,10.4244,29526064
2562,10.441,29542218
2563,10.7154,29561960
2564,10.296,29568163
2565,10.7603,29600249
2566,10.7376,29626906
2567,10.4494,29652061
2568,10.0756,29675469
2569,10.1882,29689971
2570,10.7099,29711789
2571,10.4153,29748843
2572,10.5914,29767809
2573,10.6019,29791450
2574,13.1629,29804213
2575,11.6043,29828040
2576,11.773,29849546
2577,10.7034,29885217
2578,12.1121,29889373
2579,11.0412,29932781
2580,10.8513,29946276
2581,16.7804,29977161
2582,11.191,30001824
2583,10.4126,30018613
2584,10.345,30055092
2585,10.8585,30070206
2586,10.2413,30095635
2587,10.745,30119624
2588,10.0741,30148277
2589,10.5929,30158030
2590,11.2158,30187890
2591,10.2795,30202833
2592,10.8979,30237604
2593,10.4271,30256610
2594,10.5371,30278101
2595,10.0923,30309272
2596,11.0246,30327451
2597,10.5846,30334680
2598,11.2579,30368495
2599,11.9554,30411866
2600,10.8175,30405150
2601,10.8571,30452185
2602,12.408,30462377
2603,12.2142,30485410
2604,10.2409,30517810
2605,11.2464,30526951
2606,12.1918,30567593
2607,12.8369,30580413
2608,10.5484,30611319
2609,10.5996,30628758
2610,10.7845,30637449
2611,11.1696,30693107
2612,12.3263,30703721
2613,11.1575,30724793
2614,10.1736,30761994
2615,10.617,30763090
2616,11.6635,30798234
2617,10.9456,30810042
2618,11.7703,30840713
2619,11.9152,30861923
2620,12.092,30883840
2621,11.6968,30920579
2622,10.3051,30935790
2623,10.897,30954764
2624,10.6637,30989876
2625,11.0994,31000034
2626,10.799,31030152
2627,11.5541,31058879
2628,10.678,31076387
2629,10.7009,31108216
2630,11.4843,31124673
2631,12.1147,31138321
2632,12.3403,31176551
2633,11.0098,31202784
2634,11.3337,31226046
2635,11.0052,31256727
2636,11.2398,31272629
2637,10.6475,31299332
2638,11.403,31315795
2639,11.403,31343501
2640,11.1632,31370904
2641,10.8886,31390758
2642,11.2907,31396050
2643,10.9636,31433143
2644,10.8502,31444019
2645,11.0426,31466505
2646,11.6684,31507352
2647,10.7211,31517177
2648,10.833,31541030
2649,11.1133,31578950
2650,11.9808,31613494
2651,11.4809,31612484
2652,11.3798,31635478
2653,11.4791,31658248
2654,10.2426,31693528
2655,10.8256,31709757
2656,11.0648,31740400
2657,10.7876,31771025
2658,11.0921,31775089
2659,10.8555,31806678
2660,11.418,31843933
2661,11.6346,31863810
2662,11.8214,31891527
2663,11.6455,31911760
2664,12.6686,31948452
2665,11.3618,31959379
2666,12.2098,31975870
2667,11.6076,32018763
2668,11.2743,32046622
2669,11.2633,32051066
2670,11.5519,32075186
2671,11.87,32106680
2672,11.4062,32128727
2673,12.4796,32148246
2674,10.9917,32183207
2675,11.5719,32197716
2676,11.838,32225562
2677,13.025,32239905
2678,11.952,32272828
2679,12.8816,32310973
2680,13.605,32321919
2681,13.3463,32351253
2682,11.2976,32358158
2683,11.9698,32389980
2684,12.0555,32424899
2685,12.0183,32446660
2686,11.9132,32470408
2687,11.6625,32493831
2688,11.6654,32511258
2689,11.6213,32535336
2690,12.3889,32571625
2691,11.4603,32596008
2692,11.1699,32613289
2693,11.5115,32638673
2694,11.7045,32657825
2695,10.9936,32686268
2696,12.1576,32715183
2697,11.1851,32739313
2698,12.4764,32760364
2699,12.6983,32783474
2700,13.0816,32796378
2701,11.6837,32825734
2702,11.2115,32858353
2703,11.3262,32875402
2704,11.5309,32904109
2705,11.0551,32923054
2706,11.5443,32951735
2707,14.7867,32964290
2708,11.5826,33000244
2709,12.2279,33028173
2710,11.5257,33049891
2711,11.4305,33068358
2712,11.4085,33083227
2713,12.2756,33124387
2714,11.181,33148953
2715,11.1396,33168419
2716,11.6375,33194616
2717,11.8888,33227891
2718,11.9048,33243244
2719,11.3017,33277376
2720,12.4048,33282096
2721,11.4772,33333374
2722,11.5788,33335405
2723,13.2953,33379254
2724,12.3765,33369658
2725,12.3657,33405677
2726,11.8211,33429253
2727,11.6724,33453836
2728,11.6146,33487411
2729,12.1874,33510531
2730,11.3835,33538607
2731,11.4981,33575225
2732,11.5848,33597038
2733,11.9959,33613081
2734,13.1505,33622381
2735,11.3549,33664432
2736,11.9833,33679280
2737,12.4248,33708091
2738,11.9799,33732552
2739,11.5692,33744267
2740,11.5889,33798095
2741,12.724,33812243
2742,12.362,33840292
2743,11.7864,33867314
2744,11.9146,33883392
2745,11.8561,33911877
2746,11.7947,33930091
2747,12.0787,33959690
2748,11.6781,33982951
2749,17.0664,34014558
2750,12.2612,34035388
2751,12.1301,34060658
2752,12.6368,34082997
2753,11.9749,34106874
2754,11.9389,34136379
2755,11.5239,34160870
2756,11.7955,34184072
2757,11.9059,34207072
2758,12.3794,34231734
2759,12.1769,34259365
2760,11.952,34291464
2761,11.5537,34293241
2762,12.1989,34346690
2763,11.9784,34355735
2764,11.8107,34383349
2765,11.8968,34409250
2766,11.463,34436701
2767,11.8244,34469707
2768,11.9915,34477505
2769,11.8575,34508475
2770,11.6739,34526904
2771,11.9447,34541003
2772,12.4989,34576486
2773,11.7431,34606254
2774,12.3812,34636149
2775,11.8053,34645165
2776,11.6849,34677531
2777,12.6082,34686523
2778,12.7963,34729856
2779,11.8571,34743848
2780,11.7795,34772127
2781,11.9022,34805611
2782,11.701,34836089
2783,11.8044,34847645
2784,12.0326,34882802
2785,11.6581,34897091
2786,11.8795,34928886
2787,11.8792,34956168
2788,12.1528,34979155
2789,12.1276,35009042
2790,12.3047,35038367
2791,12.1031,35059253
2792,12.4515,35088149
2793,11.9237,35096585
2794,12.0611,35135625
2795,12.5945,35150607
2796,12.391,35170920
2797,11.5544,35189111
2798,11.8892,35229265
2799,12.1206,35265862
2800,12.1881,35287952
2801,11.7336,35297902
2802,12.6168,35329646
2803,11.6899,35348457
2804,12.6523,35373022
2805,12.1845,35390017
2806,11.8275,35437280
2807,12.1156,35449107
2808,12.1434,35480164
2809,12.4353,35521843
2810,13.3829,35537098
2811,14.4601,35540882
2812,12.0489,35583561
2813,12.1854,35609080
2814,12.7782,35639429
2815,11.4145,35642695
2816,11.9447,35685158
2817,13.4713,35700769
2818,12.9331,35747840
2819,12.5923,35764553
2820,12.5196,35791349
2821,13.7643,35809691
2822,15.3334,35850349
2823,12.6387,35859638
2824,12.4428,35870175
2825,13.0353,35907437
2826,12.6316,35932069
2827,13.7039,35957020
2828,14.3489,35981127
2829,12.3981,36005252
2830,12.3735,36031377
2831,12.4108,36071598
2832,12.1729,36091082
2833,12.344,36107385
2834,14.0731,36151964
2835,13.432,36158030
2836,13.9687,36193212
2837,12.9835,36224056
2838,13.1391,36234731
2839,12.8357,36275690
2840,14.5796,36297607
2841,15.1552,36321969
2842,14.474,36346036
2843,13.2161,36366360
2844,13.0176,36396561
2845,13.0318,36407532
2846,12.493,36458385
2847,12.7754,36473641
2848,12.1346,36504821
2849,12.5573,36524865
2850,12.8681,36552544
2851,12.3755,36577318
2852,12.6737,36592374
2853,12.983,36615879
2854,12.5281,36644750
2855,12.5076,36679138
2856,12.6245,36702509
2857,12.4574,36720076
2858,12.8477,36757920
2859,12.6765,36789664
2860,12.5349,36808709
2861,12.5879,36828121
2862,12.5467,36850924
2863,12.6084,36885431
2864,13.1373,36911367
2865,12.5455,36943352
2866,12.2869,36970735
2867,12.8932,36987229
2868,12.4145,37021870
2869,12.9525,37042287
2870,12.5336,37059643
2871,12.6995,37083327
2872,12.8447,37131588
2873,12.8044,37144516
2874,12.7656,37163820
2875,12.6458,37201403
2876,12.866,37208015
2877,12.3223,37243973
2878,13.1766,37267289
2879,12.5606,37308828
2880,12.6874,37330281
2881,12.7985,37347446
2882,13.7469,37370601
2883,13.6598,37404965
2884,12.8902,37431991
2885,13.2098,37456316
2886,12.7883,37484811
2887,13.0349,37492731
2888,12.895,37518356
2889,12.9346,37565173
2890,13.1396,37597621
2891,12.9048,37609629
2892,12.9536,37623815
2893,13.1788,37667893
2894,12.8237,37687549
2895,12.5989,37712012
2896,13.4801,37742703
2897,13.1495,37757729
2898,12.6611,37787621
2899,13.2441,37811573
2900,12.5504,37857283
2901,12.8622,37853452
2902,13.2354,37911921
2903,13.0365,37925629
2904,13.3071,37953718
2905,13.1208,37978217
2906,13.2724,37993592
2907,13.1314,38030340
2908,13.2579,38059802
2909,13.1098,38082736
2910,13.6151,38111359
2911,17.6423,38126884
2912,13.2632,38169541
2913,13.5788,38177875
2914,13.4527,38210697
2915,13.5641,38231624
2916,12.9711,38253099
2917,12.9658,38280733
2918,13.2113,38313805
2919,12.9061,38349533
2920,13.1917,38359437
2921,12.8545,38387790
2922,13.3551,38418094
2923,13.0462,38440905
2924,13.5372,38481689
2925,13.0838,38503225
2926,12.8007,38537535
2927,13.5538,38549230
2928,17.2796,38575941
2929,12.8946,38597392
2930,14.5099,38632470
2931,12.8479,38652249
2932,13.4085,38688410
2933,13.2166,38710737
2934,13.1547,38726884
2935,12.7829,38753238
2936,13.9132,38803038
2937,12.9279,38808570
2938,13.1004,38848385
2939,13.3367,38879447
2940,13.1098,38891316
2941,13.3545,38915536
2942,12.7911,38947470
2943,12.9733,38977495
2944,13.6371,39016091
2945,12.8693,39029194
2946,13.3069,39055163
2947,12.9173,39086898
2948,13.614,39107573
2949,13.6414,39133700
2950,13.4944,39168021
2951,13.2629,39190663
2952,13.0501,39211884
2953,13.5361,39240544
2954,14.4011,39265902
2955,13.0594,39314077
2956,13.5226,39319923
2957,16.7089,39344258
2958,12.84,39367470
2959,13.4767,39394641
2960,13.1782,39423970
2961,13.6392,39447024
2962,16.7736,39481147
2963,13.0548,39520495
2964,16.541,39526937
2965,13.1789,39556460
2966,13.5775,39573405
2967,13.5588,39610779
2968,17.7373,39661233
2969,13.23,39659944
2970,13.505,39710689
2971,13.4178,39705861
2972,15.5855,39745432
2973,13.3376,39776427
2974,13.3567,39797149
2975,14.3682,39846845
2976,14.3566,39853248
2977,13.0909,39888585
2978,13.4659,39902659
2979,15.2626,39927034
2980,13.8464,39940875
2981,13.5768,39987013
2982,13.6319,40013341
2983,17.2334,40046216
2984,13.769,40075585
2985,14.2745,40110388
2986,13.9588,40111777
2987,14.4528,40156977
2988,13.7433,40164695
2989,13.9704,40192435
2990,13.9139,40244738
2991,13.3025,40246470
2992,13.7791,40281629
2993,13.3541,40326820
2994,13.6126,40339937
2995,13.9265,40372229
2996,13.9059,40391517
2997,14.2515,40410556
2998,13.9632,40447237
2999,13.6714,40469097
3000,14.4537,40485456
3001,14.3396,40522407
3002,13.6439,40546616
3003,13.9761,40595051
3004,13.3689,40608667
3005,13.7924,40642354
3006,14.7022,40670374
3007,13.6806,40692420
3008,13.8064,40722858
3009,14.2518,40736583
3010,13.9428,40770508
3011,13.4889,40812797
3012,15.3111,40826779
3013,13.8873,40853979
3014,13.8746,40868685
3015,13.5962,40911244
3016,14.458,40929156
3017,14.1793,40969139
3018,14.2345,40981532
3019,14.4532,41005629
3020,13.8788,41043993
3021,13.3714,41065661
3022,13.6069,41092210
3023,13.721,41136250
3024,13.9664,41147030
3025,13.3782,41181790
3026,13.7494,41218849
3027,13.9123,41221113
3028,13.8881,41266959
3029,13.9034,41281929
3030,14.0978,41315251
3031,13.6774,41337703
3032,14.4643,41363867
3033,13.9012,41397582
3034,13.7066,41424455
3035,14.2316,41468554
3036,13.739,41485457
3037,14.1476,41505702
3038,14.4743,41543568
3039,14.3412,41546330
3040,14.4274,41583186
3041,13.7856,41610656
3042,14.8609,41649575
3043,15.5034,41647672
3044,17.6866,41712358
3045,13.6105,41709267
3046,14.2867,41758090
3047,14.2263,41773751
3048,14.5513,41803998
3049,13.7788,41833846
3050,14.437,41866651
3051,14.6012,41875181
3052,14.5476,41911194
3053,14.0929,41941939
3054,14.1539,41982797
3055,14.0728,42002283
3056,14.8767,42042494
3057,14.1341,42056975
3058,14.144,42090956
3059,15.293,42101075
3060,14.0739,42127644
3061,18.4797,42169932
3062,13.7657,42175462
3063,13.9102,42224892
3064,16.8934,42258751
3065,21.8901,42271476
3066,14.0338,42295551
3067,13.9819,42338046
3068,14.3866,42366523
3069,14.756,42382977
3070,14.7591,42410725
3071,14.3524,42438430
3072,13.9786,42467309
3073,14.3396,42493682
3074,14.3275,42522533
3075,15.147,42561757
3076,14.7565,42578739
3077,18.3244,42607432
3078,14.8324,42645474
3079,14.9443,42669156
3080,14.4093,42693656
3081,14.9229,42724875
3082,14.3511,42754757
3083,14.0845,42784152
3084,14.3852,42811277
3085,14.4779,42822348
3086,14.4885,42864814
3087,14.9471,42876044
3088,14.6583,42914998
3089,16.2945,42929980
3090,15.7823,42962746
3091,15.1707,43002757
3092,14.851,43025961
3093,14.8967,43054674
3094,14.8194,43081089
3095,14.2462,43109238
3096,14.3699,43141320
3097,14.1565,43154635
3098,14.799,43184518
3099,14.6997,43220394
3100,14.1087,43255961
3101,14.9169,43262387
3102,15.1011,43305327
3103,14.8612,43321310
3104,14.7696,43344720
3105,15.6183,43374423
3106,14.5989,43409538
3107,15.7301,43438837
3108,14.5389,43461214
3109,14.5553,43489850
3110,15.0605,43519367
3111,14.4106,43563554
3112,14.8173,43591888
3113,14.5048,43617725
3114,18.2953,43631687
3115,15.1168,43663330
3116,14.7416,43683360
3117,14.5374,43722717
3118,14.4546,43770178
3119,14.9964,43784377
3120,14.6722,43803269
3121,14.8959,43810496
3122,15.0949,43871842
3123,14.3214,43898211
3124,14.9708,43916705
3125,14.3578,43950332
3126,15.7343,43948891
3127,15.1381,43999805
3128,14.8921,44033352
3129,14.4792,44060023
3130,15.1675,44082463
3131,14.7151,44118515
3132,15.2064,44140427
3133,15.0818,44181559
3134,15.4292,44187930
3135,14.6976,44211642
3136,14.8832,44261987
3137,14.8776,44287952
3138,14.835,44311983
3139,14.5917,44341903
3140,14.8194,44375294
3141,15.0582,44402791
3142,14.7598,44416732
3143,15.0697,44451885
3144,15.6295,44474026
3145,16.1925,44514225
3146,14.9851,44558292
3147,15.0405,44566769
3148,15.4012,44576748
3149,15.5517,44628605
3150,15.1667,44650567
3151,15.4354,44679859
3152,16.0134,44703731
3153,14.7341,44737963
3154,14.8696,44774359
3155,14.7813,44799486
3156,15.1315,44827639
3157,15.5229,44857068
3158,15.3204,44895554
3159,15.199,44898229
3160,15.6878,44945190
3161,15.0907,44963644
3162,15.2616,45004763
3163,14.7899,45002989
3164,15.3198,45041907
3165,15.1963,45079911
3166,15.3902,45092369
3167,15.9987,45143956
3168,14.8059,45159154
3169,15.5176,45171623
3170,15.7495,45218318
3171,15.2391,45223887
3172,15.9141,45273320
3173,15.2507,45292613
3174,15.5919,45325638
3175,16.4643,45353771
3176,16.2826,45390123
3177,15.0564,45431763
3178,15.724,45446146
3179,15.2249,45498052
3180,14.9371,45507532
3181,14.9298,45535343
3182,15.2387,45578137
3183,15.5165,45595422
3184,15.885,45617944
3185,15.071,45655893
3186,15.3995,45681199
3187,15.7743,45710422
3188,15.0576,45732423
3189,15.8379,45759044
3190,24.0867,45802515
3191,16.0992,45822250
3192,15.5062,45849239
3193,15.7359,45889007
3194,15.4384,45896377
3195,15.1417,45933447
3196,15.127,45970399
3197,15.3403,46000865
3198,15.5167,46031828
3199,15.4946,46055279
3200,15.3727,46081108
3201,15.6424,46106157
3202,15.2226,46140040
3203,15.5272,46177765
3204,15.6438,46206753
3205,15.6782,46202918
3206,15.3142,46249332
3207,16.1625,46271449
3208,15.272,46299514
3209,15.3079,46345905
3210,16.3063,46369064
3211,15.9473,46393549
3212,15.5854,46417040
3213,19.1843,46450097
3214,15.6667,46474514
3215,15.8691,46517657
3216,15.4502,46547825
3217,15.499,46557835
3218,15.4579,46604157
3219,19.1319,46624583
3220,15.8811,46650038
3221,15.8429,46691232
3222,15.8981,46727899
3223,16.086,46743493
3224,15.3824,46760678
3225,15.929,46815660
3226,16.0178,46841888
3227,16.3117,46852769
3228,15.9851,46893065
3229,16.0759,46912258
3230,15.8584,46968826
3231,16.032,46973068
3232,16.8346,47014135
3233,15.235,47029449
3234,16.3366,47060807
3235,19.5458,47088648
3236,15.7118,47106605
3237,16.4961,47168702
3238,16.0518,47189396
3239,16.5144,47205483
3240,16.5223,47241108
3241,16.2324,47255575
3242,15.9837,47298145
3243,15.7023,47320827
3244,16.3257,47368499
3245,16.0804,47378560
3246,15.6036,47404841
3247,16.3557,47452424
3248,17.9775,47458533
3249,15.9629,47505020
3250,15.4419,47540689
3251,16.5945,47561951
3252,15.6189,47580425
3253,15.7682,47630787
3254,16.214,47646368
3255,15.9204,47673712
3256,16.2032,47704949
3257,15.917,47736476
3258,16.3706,47773906
3259,15.9803,47800146
3260,16.011,47818472
3261,17.3194,47861535
3262,16.1272,47878081
3263,16.0165,47898143
3264,16.3513,47932998
3265,16.3802,47972492
3266,15.9183,48003037
3267,16.3192,48034340
3268,15.7613,48071810
3269,15.9763,48079058
3270,16.3607,48112790
3271,16.1026,48149157
3272,16.1713,48180939
3273,16.3948,48189917
3274,16.3298,48224216
3275,17.0741,48261958
3276,16.2052,48296731
3277,16.1988,48312676
3278,16.0276,48340164
3279,16.4751,48382774
3280,16.0194,48417555
3281,16.6399,48437592
3282,16.4865,48467835
3283,16.2286,48510240
3284,16.2615,48504615
3285,16.6213,48563763
3286,18.7206,48585263
3287,15.9901,48626165
3288,16.068,48639068
3289,16.0875,48681478
3290,16.4005,48703478
3291,16.3476,48734191
3292,16.1303,48764482
3293,16.1156,48798582
3294,16.6566,48823099
3295,16.5143,48846785
3296,17.1305,48891000
3297,16.5307,48929932
3298,15.9849,48938603
3299,15.9889,48981757
3300,16.2945,49016975
3301,15.9164,49035035
3302,16.3515,49053708
3303,16.3442,49109325
3304,17.085,49132552
3305,16.6445,49153575
3306,21.6957,49168659
3307,16.8585,49198767
3308,16.7889,49232070
3309,16.3961,49257185
3310,16.6544,49314160
3311,16.5878,49329805
3312,16.5062,49368283
3313,16.6084,49395844
3314,16.8827,49425007
3315,16.5879,49452445
3316,16.7305,49479323
3317,16.5397,49533474
3318,16.7791,49523637
3319,16.3253,49569374
3320,16.7571,49596802
3321,16.4715,49636972
3322,16.7899,49667056
3323,16.6764,49696256
3324,16.8606,49707759
3325,17.3028,49765889
3326,20.9745,49766322
3327,16.9488,49814047
3328,16.2447,49835173
3329,16.7607,49868687
3330,16.6414,49902520
3331,16.9557,49939724
3332,17.4198,49969889
3333,16.0527,49997598
3334,17.1702,50009225
3335,16.5785,50061060
3336,16.503,50071340
3337,16.7907,50107865
3338,16.9467,50134949
3339,17.1052,50182024
3340,16.8687,50188355
3341,17.1568,50220217
3342,16.7727,50258671
3343,16.7166,50303577
3344,17.1908,50311568
3345,16.9153,50349336
3346,16.6465,50382484
3347,17.0429,50411954
3348,17.1154,50446037
3349,17.3543,50484598
3350,16.7366,50507333
3351,18.2386,50543063
3352,17.8295,50563500
3353,19.613,50578051
3354,17.5423,50617899
3355,17.2747,50641663
3356,16.9898,50685258
3357,16.708,50717032
3358,17.806,50760517
3359,21.6578,50767184
3360,16.7603,50805098
3361,17.0932,50823546
3362,17.0346,50862667
3363,17.0925,50890201
3364,16.7368,50927992
3365,16.8608,50964026
3366,17.316,50990099
3367,16.6911,51032841
3368,16.8651,51039934
3369,17.4778,51065034
3370,17.0826,51120923
3371,17.0743,51147615
3372,17.4353,51165898
3373,17.3833,51209749
3374,17.4007,51240713
3375,16.9725,51257626
3376,17.133,51285084
3377,17.3658,51339870
3378,17.9786,51360879
3379,16.887,51382443
3380,16.9872,51407203
3381,16.9815,51438995
3382,16.9856,51476763
3383,17.3366,51511240
3384,17.1173,51525146
3385,17.6592,51565978
3386,17.278,51588552
3387,17.2429,51615996
3388,17.4467,51654048
3389,17.4351,51686763
3390,18.0831,51719912
3391,17.7444,51761078
3392,17.5848,51767784
3393,17.3472,51812436
3394,17.2212,51845004
3395,17.0366,51890542
3396,18.2891,51894935
3397,17.2736,51942813
3398,17.1889,51944851
3399,17.8818,51996903
3400,17.1501,52016596
3401,17.0285,52058757
3402,17.3369,52074010
3403,17.3739,52123223
3404,18.1069,52149212
3405,17.2623,52171790
3406,17.4068,52205841
3407,17.649,52236628
3408,17.1247,52260378
3409,17.3519,52287403
3410,17.8107,52319761
3411,17.9014,52367570
3412,17.4601,52394685
3413,17.7828,52403808
3414,17.513,52462447
3415,21.8607,52460854
3416,17.5145,52504864
3417,17.2269,52544901
3418,17.6154,52582898
3419,17.4788,52609586
3420,17.3306,52652502
3421,17.6056,52645205
3422,17.6915,52699111
3423,17.8811,52717917
3424,17.6075,52764261
3425,17.5837,52785192
3426,18.0936,52836773
3427,17.3785,52858836
3428,18.3818,52889575
3429,17.6033,52892899
3430,17.6534,52948498
3431,17.3533,52965267
3432,17.8598,52990010
3433,17.581,53021770
3434,18.5267,53076837
3435,17.949,53109977
3436,17.7861,53122638
3437,17.9906,53155126
3438,17.9007,53177606
3439,18.5096,53213146
3440,17.9824,53230482
3441,18.0481,53296043
3442,17.5255,53299297
3443,17.8861,53348139
3444,18.0794,53387859
3445,18.7073,53387028
3446,18.6087,53443942
3447,18.1135,53473767
3448,17.5561,53498110
3449,18.4314,53537782
3450,18.0139,53569973
3451,18.4014,53605359
3452,18.4117,53622111
3453,18.2305,53653422
3454,21.8587,53672448
3455,18.1938,53723523
3456,17.7214,53731296
3457,18.3258,53791137
3458,19.1423,53798708
3459,17.7763,53845899
3460,18.4069,53866301
3461,17.5186,53904869
3462,18.347,53938665
3463,18.8577,53953363
3464,18.5023,54005730
3465,17.8294,54022320
3466,17.8697,54060881
3467,18.1634,54095521
3468,18.8153,54123159
3469,18.9547,54150386
3470,17.9339,54182825
3471,17.8757,54197626
3472,18.1207,54249958
3473,17.9181,54266053
3474,18.2158,54309396
3475,18.02,54332938
3476,18.5012,54395170
3477,17.9932,54394321
3478,18.397,54442619
3479,19.4449,54465923
3480,18.4608,54508904
3481,21.4978,54523781
3482,18.4947,54553477
3483,18.2105,54595891
3484,18.0668,54615401
3485,21.9951,54650741
3486,21.8368,54701868
3487,17.8853,54727274
3488,17.9519,54741612
3489,17.9133,54799095
3490,18.3628,54811705
3491,18.876,54848419
3492,17.8441,54876186
3493,18.3095,54919038
3494,18.4165,54929311
3495,17.9321,54964417
3496,18.3074,54998631
3497,18.4058,55031817
3498,18.5416,55060920
3499,18.1548,55103018
3500,18.1684,55105622
3501,18.8044,55163594
3502,18.7002,55183200
3503,18.4517,55231398
3504,18.0838,55253412
3505,18.4879,55284348
3506,18.6321,55316296
3507,18.3955,55330771
3508,18.2862,55383847
3509,18.5709,55401198
3510,19.3338,55426642
3511,18.4257,55466002
3512,18.1125,55490551
3513,18.4,55547372
3514,18.18,55553065
3515,19.3293,55586219
3516,19.6252,55631322
3517,24.4572,55668591
3518,18.4598,55689862
3519,18.627,55716618
3520,18.6672,55746156
3521,18.6173,55773884
3522,19.0031,55819411
3523,18.9064,55864192
3524,18.9225,55878734
3525,18.5981,55900933
3526,18.7524,55952926
3527,18.8298,55954617
3528,19.1079,56015942
3529,19.613,56058695
3530,18.9383,56059143
3531,18.2196,56113304
3532,18.8493,56125215
3533,18.7343,56169247
3534,19.038,56193873
3535,18.3491,56216479
3536,18.8994,56268812
3537,18.6743,56276440
3538,18.5141,56312357
3539,18.5354,56357299
3540,19.1181,56395490
3541,18.8307,56408474
3542,20.0521,56470303
3543,18.6144,56488518
3544,19.3042,56531568
3545,18.8455,56546446
3546,19.1392,56584647
3547,19.04,56603060
3548,18.7756,56647839
3549,18.4835,56670633
3550,19.0197,56705423
3551,19.2039,56743520
3552,20.1653,56751650
3553,18.8631,56811315
3554,19.1064,56843438
3555,19.0716,56865881
3556,18.8838,56909650
3557,18.8723,56928556
3558,18.6632,56960154
3559,19.6879,57000045
3560,19.2679,57044945
3561,19.8231,57052800
3562,18.9053,57075449
3563,19.1739,57122607
3564,19.7669,57157499
3565,18.8155,57170561
3566,19.2736,57239696
3567,19.4363,57253377
3568,19.4046,57280651
3569,19.1951,57309121
3570,19.2568,57361956
3571,19.0002,57377561
3572,18.759,57407676
3573,18.7958,57426257
3574,20.4379,57472080
3575,19.1086,57504152
3576,18.9325,57554095
3577,19.138,57575211
3578,19.8923,57611439
3579,19.0259,57628426
3580,18.8662,57660876
3581,19.1929,57720200
3582,19.8599,57735127
3583,18.9792,57766379
3584,19.192,57801113
3585,19.3312,57832561
3586,19.9355,57888131
3587,19.4811,57884601
3588,19.4465,57941796
3589,19.482,57963775
3590,19.0573,57985482
3591,19.2268,58009523
3592,18.9292,58061168
3593,19.4035,58068365
3594,19.3902,58131717
3595,23.5874,58153894
3596,20.3875,58192325
3597,19.6688,58204622
3598,19.2489,58267850
3599,19.2459,58295825
3600,19.6668,58340232
3601,19.1715,58349071
3602,19.7363,58387439
3603,18.9677,58433789
3604,19.6869,58433040
3605,22.5346,58469895
3606,19.6289,58526592
3607,19.5728,58536138
3608,19.425,58584148
3609,19.1578,58612584
3610,19.3921,58656739
3611,19.4932,58688606
3612,19.0482,58703297
3613,25.7636,58734102
3614,19.5162,58765530
3615,20.1061,58792023
3616,19.821,58838522
3617,19.7687,58860926
3618,19.535,58900656
3619,19.2361,58912469
3620,19.9332,58969777
3621,19.3038,58996902
3622,19.7187,59030564
3623,19.6802,59059542
3624,19.3927,59094730
3625,20.1534,59126344
3626,19.6379,59177652
3627,20.0126,59188033
3628,19.918,59233696
3629,19.643,59256293
3630,20.2242,59304087
3631,20.6093,59318144
3632,20.088,59362412
3633,19.9118,59399101
3634,19.9458,59437994
3635,19.2466,59469128
3636,19.757,59507001
3637,19.4527,59519376
3638,19.8442,59548556
3639,28.4444,59567744
